//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//   Código da Estação: 2141009
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
02141009;1;01/05/1957;1;17;31,8;6;11;1;1;0;;0;0;0;0;0,5;0,7;17;10;0;0,8;0;0,7;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0,2;0;0,4;0,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;1;01/06/1957;1;;15,8;;;0;2;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;1;01/07/1957;1;;16,3;;;0;2;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
02141009;1;01/08/1957;1;0,1;0,1;31;1;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;1;01/09/1957;1;21;88,9;30;14;1;1;0;;0;0,2;0;0,8;0,6;0;0;0;0;0,3;0;0;0;11;15;0;0;0;0;0,3;0;0;0,4;0,3;18;0;0;0,5;20;0,5;21;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;1;01/10/1957;1;15;42;2;3;1;1;0;;0;14;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;1;01/11/1957;1;58;149,6;8;15;1;1;0;;0;0;0;0;0,4;11;0;0,5;58;24;0;0;0;0;17;0;0;0,2;11;0,2;0,4;0;11;0,7;14;0,7;0;0;0;0,5;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;1;01/12/1957;1;61;375,2;3;19;1;1;0;;0;0;32;61;42;55;0,4;15;25;23;0,5;25;0,6;0,3;0;36;0,6;45;0,3;13;0;0,3;0;0;0,2;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/01/1939;1;50;80,3;25;10;1;1;0;;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0,9;0,5;0,6;0;0;0;0;0,5;50;0,5;25,4;0,9;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/02/1939;1;25;25,7;9;2;1;1;0;;0;0;0;0;0;0;0;0;0;25;0;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02141009;2;01/03/1939;1;25;35;30;2;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;25;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/04/1939;1;25;84,5;6;5;1;1;0;;0;0;0;0;0;0;25;21;0;0;0;0;0;0,5;23;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/05/1939;1;12;12;2;1;1;1;0;;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/06/1939;1;14;15;2;4;1;1;0;;0;0,4;14;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/07/1939;1;10;10;18;1;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/08/1939;1;14;14,9;24;2;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0,9;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/09/1939;1;;22,3;;;0;2;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02141009;2;01/10/1939;1;18;35,5;5;5;1;1;0;;0;0;0;0,6;0;18;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;16;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/11/1939;1;29;116;28;5;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;25;0;25;0;0;0;18;29;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/12/1939;1;25,4;62,1;9;8;1;1;0;;0;0;0,3;0;0;0;0;0,3;0,5;25,4;0,3;0;0;0;0;0;0;0;0;12;0;0;0;0;0,3;0;0;0;23;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/01/1940;1;25,9;147,2;30;8;1;1;0;877,2;1;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;25,3;0;0,4;12;25,6;0;0;0;15;25;25,9;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/02/1940;1;19;107,6;5;8;1;1;0;877,2;1;0;0;0;0;19;16;0,6;18;0;0;0;0;0;0;0;0;0;0;0;0;14;0;15;0;0;12;13;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
02141009;2;01/03/1940;1;25,3;99,8;16;8;1;1;0;877,2;1;0,5;0;0;13;0;0;0;0;0;0;0;12;0,4;0;0,6;25,3;0;0;0;0;23;25;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/04/1940;1;16;31,3;30;3;1;1;0;877,2;1;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;16;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/05/1940;1;13;14,6;19;4;1;1;0;877,2;1;0,6;0;0;0;0;0;0,7;0;0;0;0;0;0;0;0;0;0;0;13;0,3;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/06/1940;1;25,7;39;9;3;1;1;0;877,2;1;0;0;0;0;0;0;0;13;25,7;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/07/1940;1;0,4;0,7;25;2;1;1;0;877,2;1;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/08/1940;1;0,7;1,2;27;2;1;1;0;877,2;1;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/09/1940;1;25;94,2;25;6;1;1;0;877,2;1;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0,2;25;17;18;18;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/10/1940;1;25,9;98,5;27;8;1;1;0;877,2;1;0;0;0;0;0;0;0;0;0;0;0;18;0,3;0;0;0;0;0;0;20;0;0,7;0;0;0;0;25,9;0,6;21;0;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/11/1940;1;47;219,5;23;14;1;1;0;877,2;1;0;0;0;0;0;25,5;16;0;25,9;23;0,6;0,3;0;0,6;0,6;43;0;13;0;0;0;0,6;47;0,4;0;0;0;0;0;23;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/12/1940;1;12;23,6;22;4;1;1;0;877,2;1;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0,4;0;0;0;12;0;11;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/01/1941;1;42;134,8;14;13;1;1;0;968;1;23;10;0,4;0;0;0;0;0;0;0;0;0;0;42;21;0;0;0;17;0,6;0,7;0,4;0;0,2;0,6;18;0;0,9;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/02/1941;1;50,8;62,6;23;6;1;1;0;968;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0,3;0;0;50,8;0,7;0,6;0,2;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02141009;2;01/03/1941;1;25;72,9;19;7;1;1;0;968;1;0,6;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;20;0,5;25;25;0;0;0;0;0;0;0;0,9;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/04/1941;1;22;66,5;1;8;1;1;0;968;1;22;10;0,5;0,3;11;0;0;0,3;22;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/05/1941;1;25,3;61,2;8;6;1;1;0;968;1;0;0;0;0;0;0;0;25,3;0,3;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0;13;11;0;0;0;0;0;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/06/1941;1;14;15;14;2;1;1;0;968;1;0;0;0;0;0;0;0;1;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/07/1941;1;55;94,3;9;4;1;1;0;968;1;0;0;0;0;0;0;0;0;55;0;19;0;0;0;0;0;0,3;0;0;20;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/08/1941;1;0,5;0,7;18;2;1;1;0;968;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/09/1941;1;25,6;56,6;15;10;1;1;0;968;1;0;0;0;16;0;0;12;0;0;0;0;0;0;0;25,6;0,4;0;0,3;0,6;0;0;0,4;0;0;0,4;0,3;0;0,6;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/10/1941;1;25,9;28,6;22;6;1;1;0;968;1;0;0;0;0;0;0;0;0;0;0,7;0;0,6;0;0;0;0;0,5;0,6;0,3;0;0;25,9;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/11/1941;1;24;85,7;24;6;1;1;0;968;1;0;0;0;0;0;0;23;22;16;0;0;0;0;0;0;0;0;0,3;0;0;0,4;0;0;24;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/12/1941;1;50,8;289,1;16;11;1;1;0;968;1;0;0;50,3;0;50,6;13;0;0;0;0;0;22;0;0;0;50,8;0;0;0;0;0;25,9;0;0;50;14;11;0;0;0,8;0,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/01/1942;1;50,9;181,2;2;12;1;1;0;1280,8;1;0,3;50,9;0;0,9;0;20;0,4;50,9;25,2;0;0;0,7;0;0;0;0;0;0,5;21;0;0;0;0;0;0,4;10;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/02/1942;1;0,6;0,9;13;2;1;1;0;1280,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02141009;2;01/03/1942;1;75;147,4;5;6;1;1;0;1280,8;1;16;0,4;11;21;75;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/04/1942;1;65,9;89,9;21;9;1;1;0;1280,8;1;0;0;0;0;0;0;0;0;11;0,2;0;0;0;0;0;0;0,7;0;0,4;10;65,9;0,7;0,3;0,7;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/05/1942;1;0,9;1,4;23;3;1;1;0;1280,8;1;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0,3;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/06/1942;1;0,8;2,1;28;4;1;1;0;1280,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0,5;0,8;0,4;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/07/1942;1;10;11,4;12;3;1;1;0;1280,8;1;0,5;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/08/1942;1;50;85,5;9;5;1;1;0;1280,8;1;0;0;18;0;0,3;0,2;0;0;50;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/09/1942;1;25,2;26,5;17;4;1;1;0;1280,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,2;0,8;0;0;0;0;0;0;0;0;0,2;0;0;0,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/10/1942;1;42;145,7;16;14;1;1;0;1280,8;1;0,4;0;0,3;0,4;0,2;0;0;0;0,2;0,4;0;0;0;0;15;42;0;25,7;0;0;0;0;0;0;12;0,6;38;0;10;0;0,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/11/1942;1;28;161,8;10;13;1;1;0;1280,8;1;0;0;0;0;0;0;0;0;25,7;28;0;0;0;0,6;19;0,9;10;4,4;12;0,8;25,1;10;0,3;0;0;0;0;25;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/12/1942;1;58;427;16;19;1;1;0;1280,8;1;0;15;36;39;15;0;4;5;57;0;9;0;0;0;30;58;20;14;8;0;0;0;0;0;0;12;24;8;23;9;41;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/01/1943;1;62;244;6;15;1;1;0;1043;1;9;0;0;23;32;62;12;10;18;0;0;8;2;0;0;11;12;3;0;14;16;0;0;0;0;12;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/02/1943;1;16;53,6;3;9;1;1;0;1043;1;0;0,4;16;14;0;0;0;0;0;0;0;1;10;0,8;11;0,2;0;0,2;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02141009;2;01/03/1943;1;64;125,3;3;10;1;1;0;1043;1;0;0;64;0;0;0;0,3;0,2;10;8;0;0,3;0;0;0,6;0;0;0;0;0,3;0,6;0;0;0;0;0;0;0;0;0;41;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/04/1943;1;11;12,5;3;6;1;1;0;1043;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0,1;0;0,2;0;0,3;0,7;0;0;0;0;0;0;0,2;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/05/1943;1;0,5;0,9;13;3;1;1;0;1043;1;0;0,1;0;0;0,3;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/06/1943;1;16;18,6;8;9;1;1;0;1043;1;0;0;0;0;0;0,5;0;16;0;0,2;0;0;0;0,2;0;0;0;0,7;0,3;0,5;0,1;0;0;0;0;0;0;0,1;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/07/1943;1;0,7;0,7;23;1;1;1;0;1043;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/08/1943;1;20;21;5;5;1;1;0;1043;1;0;0;0;0,2;20;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0,3;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/09/1943;1;24;25,9;14;8;1;1;0;1043;1;0;0;0,3;0;0;0,3;0,5;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0,4;0,2;0,1;0;0,1;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/10/1943;1;50,1;233,1;14;22;1;1;0;1043;1;0;0;0,1;0,3;10;25,8;0,1;0,4;0;0;0,1;0,1;0,1;50,1;33;17;10;0,1;0;0;0;37;10;0,2;0;0;0,5;15;0,2;11;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/11/1943;1;59;105,4;19;11;1;1;0;1043;1;0,8;0;0;10;0,3;0;0;0;0;0;0,2;0;0;0;0;0;0;0;59;0;0,4;0;0,6;0,9;0,1;0;0;33;0,1;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/12/1943;1;63;202;21;15;1;1;0;1043;1;0,3;27;0,4;0;0,3;0,2;0;18;0;0;0;0,3;0;0,5;0;0;10;0,6;0,4;40;63;25;16;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/01/1944;1;40;110,4;24;9;1;1;0;1051,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;20;0;33;0;0;0,4;40;0,1;0,7;0,5;0;15;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/02/1944;1;62;163,7;5;20;1;1;0;1051,8;1;0,2;0,8;0,4;0,6;62;0,8;0,1;0,1;52;0,7;0,2;0,8;0,6;21;0;0,2;0,8;0,6;21;0,2;0;0;0;0;0;0;0,6;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
02141009;2;01/03/1944;1;10;15,3;23;14;1;1;0;1051,8;1;0;0;0;0;0;0;0;0;0,9;0,1;0;0;0;0,5;0,2;0,3;0,4;0,8;0,9;0,1;0;0;10;0,1;0,1;0;0;0,8;0,1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/04/1944;1;65;156,8;17;11;1;1;0;1051,8;1;0,3;0;0;0;0;0;0;0;0;0;0;63;0;0;0,1;13;65;0,6;0,7;13;0,5;0,5;0,1;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/05/1944;1;61;102;11;11;1;1;0;1051,8;1;0,2;0;0;0;0,8;0,6;0,8;0;0;0;61;0;0;0;0;0;0,4;11;0,1;0;0;12;0,1;0;15;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/06/1944;1;0,4;1,3;8;6;1;1;0;1051,8;1;0;0;0;0,2;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0,2;0,1;0,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/07/1944;1;14;29,2;6;10;1;1;0;1051,8;1;0,2;0;0;0;0;14;0;0;0;0,1;0,5;0;0;0,1;13;0;0;0;0;0;0;0;0;0;0,1;0,3;0,7;0,2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/08/1944;1;0,5;1,3;2;6;1;1;0;1051,8;1;0,4;0,5;0,1;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0,1;0;0,1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02141009;2;01/09/1944;1;0,8;0,9;3;2;1;1;0;1051,8;1;0;0;0,8;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02141009;2;01/10/1944;1;23;45,7;29;6;1;1;0;1051,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0,1;0;0;0;0;0;10;0,3;0;23;12;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
